Object Unique ID,Level,File name,File use,Type of Resource,Language,Title,Subtitle,Translation,Variant,Variant,Variant,Begin date,Date:creation,End date,File name 2,File use 2,Identifier:filename,Identifier:local,Note:local attribution,Note:note,Note:note,Note:note,Note:note,Note:publication,Note:publication,Note:series,Subject:topic
http://library.ucsd.edu/ark:/20775/bb07860567,Object,20775-bb07860567-0-1.pdf,document-service,text,,The Indicator,,,Third World,,,1968-01-19,"January 19, 1968",1968-01-19,20775-bb07860567-0-2.tgz,document-source,in_JANUARY_1968.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Volume numbering irregular. Later issues lack numbering,PDF file includes photographs,,,"Began with Sept. 30, 1966 issue","La Jolla, CA","Volume 2, Issue 2",
http://library.ucsd.edu/ark:/20775/bb25266882,Object,20775-bb25266882-0-1.pdf,document-service,text,,Prensa Popular,,,,,,1974-11-01,November/December 1974,1974-12-31,20775-bb25266882-0-2.tgz,document-source,pp_NOVEMBER_DECEMBER_1974.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Chiefly English; some articles in Spanish,"""A student newspaper at UCSD published with university support to serve both the campus and the Chicano community in San Diego,"" Nov. 26, 1973-",PDF file includes photographs,"Latest issue consulted: Vol. 2, no. 2 (Apr./May 1975)","La Jolla, CA","Vol. 1, no. 1 (Oct. 16, 1973)-","Volume 2, Issue",
http://library.ucsd.edu/ark:/20775/bb7748578z,Object,20775-bb7748578z-0-1.pdf,document-service,text,,California Review,,,,,,1985-10-01,October 1985,1985-10-31,20775-bb7748578z-0-2.tgz,document-source,cr_OCTOBER_1985.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (May 24, 1982)-","Volume 5, Issue 1",
http://library.ucsd.edu/ark:/20775/bb2902120r,Object,20775-bb2902120r-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1988-09-27,"September 27-October 10, 1988",1988-10-10,20775-bb2902120r-0-2.tgz,document-source,ni_SEPT_27_OCT_10_1988.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 14, Issue 1",
http://library.ucsd.edu/ark:/20775/bb7714450m,Object,20775-bb7714450m-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1979-11-20,"November 20 1979-December 3, 1979",1979-12-03,20775-bb7714450m-0-2.tgz,document-source,ni_NOVEMBER_20_1979_DECEMBER_3_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 5, Issue 5",
http://library.ucsd.edu/ark:/20775/bb6451638m,Object,20775-bb6451638m-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1980-03-04,"March 4-17, 1980",1980-03-17,20775-bb6451638m-0-2.tgz,document-source,ni_MARCH_4-17_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 5, Issue 11",
http://library.ucsd.edu/ark:/20775/bb2799729q,Object,20775-bb2799729q-0-1.pdf,document-service,text,,California Review,,,,,,2002-02-01,February 2002,2002-02-28,20775-bb2799729q-0-2.tgz,document-source,cr_FEBRUARY_2002.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (May 24, 1982)-","Volume 21, Issue 2",
http://library.ucsd.edu/ark:/20775/bb8021616q,Object,20775-bb8021616q-0-1.pdf,document-service,text,,Revellations,,,,,,1986-10-24,"October 24, 1986",1986-10-24,20775-bb8021616q-0-2.tgz,document-source,re_OCTOBER_24_1986_ISSUE_2.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",PDF file includes photographs,"La Jolla, CA",,"Volume 9, Issue 2",
http://library.ucsd.edu/ark:/20775/bb6315119q,Object,20775-bb6315119q-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,2001-04-02,"April 2, 2001",2001-04-02,20775-bb6315119q-0-2.tgz,document-source,ni_APRIL_2_2001.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA",,
http://library.ucsd.edu/ark:/20775/bb6178600n,Object,20775-bb6178600n-0-1.pdf,document-service,text,,Prensa Popular,,,,,,1973-11-26,"November 26, 1973",1973-11-26,20775-bb6178600n-0-2.tgz,document-source,pp_NOVEMBER_26_1973.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Latest issue consulted: Vol. 2, no. 2 (Apr./May 1975)",Chiefly English; some articles in Spanish,"""A student newspaper at UCSD published with university support to serve both the campus and the Chicano community in San Diego,"" Nov. 26, 1973-","Vol. 1, no. 1 (Oct. 16, 1973)-","La Jolla, CA","Volume 1, Issue 2",
http://library.ucsd.edu/ark:/20775/bb73048887,Object,20775-bb73048887-0-1.pdf,document-service,text,,Sandscript,,,,,,1966-03-18,"March 18, 1966",1966-03-18,20775-bb73048887-0-2.tgz,document-source,sa_MARCH_18_1966.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""UCSD's first weekly student newspaper."" Frequent irregularities in numbering",PDF file includes photographs,,,"Vol. 1, no. 1 (10 Feb. 1965)- Ceased with issue for June 1966","La Jolla, CA","Volume 2, Issue 12",
http://library.ucsd.edu/ark:/20775/bb2560821g,Object,20775-bb2560821g-0-1.pdf,document-service,text,,Third World,,,Indicator,Crazy Times,,1971-03-05,"March 5, 1971",1971-03-05,20775-bb2560821g-0-2.tgz,document-source,tw_MARCH_5_1971.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,,,,"Vol. 1, no. 1 (Nov. 4, 1970)-[v. 1, no. 8] (May 7, 1971)","La Jolla, CA","Volume 1, Issue 7",
http://library.ucsd.edu/ark:/20775/bb9898772m,Object,20775-bb9898772m-0-1.pdf,document-service,text,,Revellations,,,,,,1990-11-19,"November 19, 1990",1990-11-19,20775-bb9898772m-0-2.tgz,document-source,re_NOVEMBER_19_1990_VOL_13_ISSUE_4.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",Latest issue consulted: Vol. 18-1 (fall 1995),"La Jolla, CA",,"Volume 13, Issue 4",
http://library.ucsd.edu/ark:/20775/bb0786057r,Object,20775-bb0786057r-0-1.pdf,document-service,text,,The Indicator,,,Third World,,,1969-04-16,"April 16, 1969",1969-04-16,20775-bb0786057r-0-2.tgz,document-source,in_APRIL_16_1969.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,Volume numbering irregular. Later issues lack numbering,,,"La Jolla, CA","Began with Sept. 30, 1966 issue",,
http://library.ucsd.edu/ark:/20775/bb5564258f,Object,20775-bb5564258f-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1978-10-31,"October 31-November 13, 1978",1978-11-13,20775-bb5564258f-0-2.tgz,document-source,ni_OCTOBER_31_NOVEMBER_13_1978.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 4, Issue 2",
http://library.ucsd.edu/ark:/20775/bb9318557k,Object,20775-bb9318557k-0-1.pdf,document-service,text,,Revellations,,,,,,1987-02-13,"February 13, 1987",1987-02-13,20775-bb9318557k-0-2.tgz,document-source,re_FEBRUARY_13_1987_ISSUE_8.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Latest issue consulted: Vol. 18-1 (fall 1995),"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","La Jolla, CA",,"Volume 9, Issue 8",
http://library.ucsd.edu/ark:/20775/bb36529761,Object,20775-bb36529761-0-1.pdf,document-service,text,,California Review,,,,,,1987-06-01,June 1987,1987-06-30,20775-bb36529761-0-2.tgz,document-source,cr_JUNE_1987.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",,,"La Jolla, CA","Vol. 1, no. 1 (May 24, 1982)-","Volume 6, Issue 5",
http://library.ucsd.edu/ark:/20775/bb9420948t,Object,20775-bb9420948t-0-1.pdf,document-service,text,,Revellations,,,,,,1977-10-01,October 1977,1977-10-31,20775-bb9420948t-0-2.tgz,document-source,re_OCTOBER_1977_VOL_4_ISSUE_1.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)",PDF file includes photographs,"Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",Latest issue consulted: Vol. 18-1 (fall 1995),"La Jolla, CA",,"Volume 4, Issue 1",
http://library.ucsd.edu/ark:/20775/bb7646187z,Object,20775-bb7646187z-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1983-05-03,"May 3-May 16, 1983",1983-05-16,20775-bb7646187z-0-2.tgz,document-source,ni_MAY_3_MAY_16_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 8, Issue 15",
http://library.ucsd.edu/ark:/20775/bb1229747z,Object,20775-bb1229747z-0-1.pdf,document-service,text,,Revellations,,,,,,1981-12-01,Winter 1981,1981-02-28,20775-bb1229747z-0-2.tgz,document-source,re_WINTER_1981_VOL_8_ISSUE_5.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Numbering is irregular: Vols. for 1976-1978, Fall 1980-Spring 1983, and Oct. 11, 1990- have both volume and issue numbering. Vols. for 1979-spring 1980 and Oct. 1986-Oct. 8, 1990 have issue numbering only. Some issues lack numbering.",Latest issue consulted: Vol. 18-1 (fall 1995),PDF file includes photographs,"""Revellations is a student publication by the students for the students of Revelle College.""; Description based on: Issue 1 (Oct. 30, 1991)","La Jolla, CA",,"Volume 8, Issue 5",
http://library.ucsd.edu/ark:/20775/bb24584307,Object,20775-bb24584307-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1987-10-27,"October 27-November 9, 1987",1987-11-09,20775-bb24584307-0-2.tgz,document-source,ni_OCTOBER_27_NOV_9_1987_VOL_13_ISSUE_3.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 13, Issue 3",
http://library.ucsd.edu/ark:/20775/bb12297490,Object,20775-bb12297490-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1988-11-08,"November 8-22, 1988",1988-11-22,20775-bb12297490-0-2.tgz,document-source,ni_NOV_8-22_1988.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 14, Issue 4",
http://library.ucsd.edu/ark:/20775/bb26973376,Object,20775-bb26973376-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1980-03-18,"March 18-31, 1980",1980-03-31,20775-bb26973376-0-2.tgz,document-source,ni_MARCH_18-31_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 5, Issue 12",
http://library.ucsd.edu/ark:/20775/bb39946212,Object,20775-bb39946212-0-1.pdf,document-service,text,,California Review,,,,,,1993-03-01,May 1993,1993-03-31,20775-bb39946212-0-2.zip,document-source,b27393458_may_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",,,"Vol. 1, no. 1 (May 24, 1982)-","La Jolla, CA","Volume 12, Issue 3",
http://library.ucsd.edu/ark:/20775/bb9659857w,Object,20775-bb9659857w-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1979-09-25,"September 25-October 8, 1979",1979-10-08,20775-bb9659857w-0-2.tgz,document-source,ni_SEPTEMBER_25_OCTOBER_8_1979.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 5, Issue 1",
http://library.ucsd.edu/ark:/20775/bb23219099,Object,20775-bb23219099-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1977-09-01,September 1977,1977-09-30,20775-bb23219099-0-2.tgz,document-source,ni_SEPTEMBER_1977_EXTRA.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 3, Issue",
http://library.ucsd.edu/ark:/20775/bb25266861,Object,20775-bb25266861-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1980-05-27,"May 27-June 9, 1980",1980-06-09,20775-bb25266861-0-2.tgz,document-source,ni_MAY_27_JUNE_9_1980.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 5, Issue 17",
http://library.ucsd.edu/ark:/20775/bb2356039x,Object,20775-bb2356039x-0-1.pdf,document-service,text,,Sandscript,,,,,,1965-06-08,"June 8, 1965",1965-06-08,20775-bb2356039x-0-2.tgz,document-source,sa_JUNE_8_1965.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""UCSD's first weekly student newspaper."" Frequent irregularities in numbering",,,"La Jolla, CA","Vol. 1, no. 1 (10 Feb. 1965)- Ceased with issue for June 1966","Volume 1, Issue 14",
http://library.ucsd.edu/ark:/20775/bb46427474,Object,20775-bb46427474-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1976-06-01,June 1976,1976-06-30,20775-bb46427474-0-2.tgz,document-source,ni_JUNE_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 1, Issue 17",
http://library.ucsd.edu/ark:/20775/bb63151186,Object,20775-bb63151186-0-1.pdf,document-service,text,,Momentum,,,,,,1993-05-01,May-June 1993,1993-06-30,20775-bb63151186-0-2.tgz,document-source,mo_MAY_JUNE_1993.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A forum for Asian and Pacific Islander issues.""","Description based on: Vol.1, no.1 (fall 1991); title from masthead; Latest issue consulted: Vol. 3, no. 3 (May 1994)",,"La Jolla, CA","Began with vol.1, no.1 (fall 1991)","Volume 2, Issue 5",
http://library.ucsd.edu/ark:/20775/bb3926021j,Object,20775-bb3926021j-0-1.pdf,document-service,text,,People's Voice,,,,,,1983-04-01,April 1983,1983-04-30,,,pv_APRIL_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""Forum for the collection and presentation of the view of the Black community at UCSD.""; Issued in conjunction with the Black Student Union",PDF file includes photographs,,,"Vol. 1, no. 1 (May 8, 1978)-","La Jolla, CA","Volume 6, Issue 4",
http://library.ucsd.edu/ark:/20775/bb27997286,Object,20775-bb27997286-0-1.pdf,document-service,text,,Momentum,,,,,,1994-02-01,February-March 1994,1994-03-31,20775-bb27997286-0-2.tgz,document-source,mo_FEBRUARY_MARCH_1994.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"Description based on: Vol.1, no.1 (fall 1991); title from masthead; Latest issue consulted: Vol. 3, no. 3 (May 1994)","""A forum for Asian and Pacific Islander issues.""",,"Began with vol.1, no.1 (fall 1991)","La Jolla, CA","Volume 3, Issue 2",
http://library.ucsd.edu/ark:/20775/bb5632865f,Object,20775-bb5632865f-0-1.pdf,document-service,text,,California Review,,,,,,1994-02-01,February 1994,1994-02-28,20775-bb5632865f-0-2.zip,document-source,b27393458_feb_1994.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,"""A Conservative journal."" Imprint varies. Published: La Jolla, Calif., Oct. 1983-",,,"Vol. 1, no. 1 (May 24, 1982)-","La Jolla, CA","Volume 13, Issue 2",
http://library.ucsd.edu/ark:/20775/bb3448199c,Object,20775-bb3448199c-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1990-11-14,"November 14-27, 1990",1990-11-27,20775-bb3448199c-0-2.tgz,document-source,ni_NOV_14-27_1990.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 16, Issue 5",
http://library.ucsd.edu/ark:/20775/bb7304889r,Object,20775-bb7304889r-0-1.pdf,document-service,text,,Crazy Times,,,Third World,North Star,,1972-02-08,"between February 8, 1972 and December 31, 1972",1972-12-31,20775-bb7304889r-0-2.tgz,document-source,ct_VOLUME_2_ISSUE_6.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",PDF file includes photographs,,,,"La Jolla, CA","Vol. 1, no. 1 (Apr. 21, 1971)-Ceased in 1972","Volume 2, Issue 6",
http://library.ucsd.edu/ark:/20775/bb5257086s,Object,20775-bb5257086s-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1983-01-18,"January 18-31, 1983",1983-01-31,20775-bb5257086s-0-2.tgz,document-source,ni_JAN_18-31_1983.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 8, Issue 8",
http://library.ucsd.edu/ark:/20775/bb7065979c,Object,20775-bb7065979c-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1981-06-09,"June 9-September 1, 1981",1981-09-01,20775-bb7065979c-0-2.tgz,document-source,ni_JUNE_9_SEPTEMBER_1_1981.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"Vol. 1, no. 7 (Feb. 17, 1976)-","La Jolla, CA","Volume 6, Issue 18",
http://library.ucsd.edu/ark:/20775/bb68953269,Object,20775-bb68953269-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1977-04-11,"April 11-25, 1977",1977-04-25,20775-bb68953269-0-2.tgz,document-source,ni_APRIL_11-25_1977.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 2, Issue 8",
http://library.ucsd.edu/ark:/20775/bb1400399t,Object,20775-bb1400399t-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1982-01-02,"January 2-17, 1982",1982-01-17,20775-bb1400399t-0-2.tgz,document-source,ni_JANUARY_2-17_1982.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",PDF file includes photographs,"Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 7, Issue 7",
http://library.ucsd.edu/ark:/20775/bb3243418k,Object,20775-bb3243418k-0-1.pdf,document-service,text,,Ujima,,,,,,1976-05-01,May 1976,1976-05-31,20775-bb3243418k-0-2.tgz,document-source,uj_MAY_1976.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)",Ceased with issue for June 1976?,PDF file includes photographs,,,"La Jolla, CA","Vol. 1, no. 1 (Oct. 1974)-","Volume 2, Issue 5",
http://library.ucsd.edu/ark:/20775/bb6451636k,Object,20775-bb6451636k-0-1.pdf,document-service,text,,The New Indicator,,,Natty Dread,,,1986-02-25,"February 25-March 10, 1986",1986-03-10,20775-bb6451636k-0-2.tgz,document-source,ni_FEB_25_MARCH_10_1986.pdf,,"Special Collections & Archives, UC San Diego, La Jolla, 92093-0175 (http://libraries.ucsd.edu/collections/sca/)","Description based on: Vol. 7, no. 5 (Nov. 17-Dec. 1, 1981); Latest issue consulted: Vol. 17, no. 10 (Apr. 23, 1992)",PDF file includes photographs,"""A collectively produced university-community newspaper, distributed to San Diego County college campuses and selected community action/human services organizations.""",,"La Jolla, CA","Vol. 1, no. 7 (Feb. 17, 1976)-","Volume 11, Issue 10",
